Protein,Ligand,Diffdock,Total
Orai1WT-START-Fr0_cleaned,GBN_ideal,11,11
Orai1WT-START-Fr0_cleaned,GBS_ideal,11,11
Orai1WT-START-Fr0_cleaned,GD7_ideal,11,11
Orai1WT-START-Fr0_cleaned,GD8_ideal,11,11
Orai1WT-START-Fr0_cleaned,GG5_ideal,11,11
Orai1WT-START-Fr0_cleaned,GHP_ideal,11,11
Orai1WT-START-Fr0_cleaned,GJZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,GOL_ideal,11,11
Orai1WT-START-Fr0_cleaned,GP6_ideal,11,11
Orai1WT-START-Fr0_cleaned,GUA_ideal,11,11
Orai1WT-START-Fr0_cleaned,GVC_ideal,11,11
Orai1WT-START-Fr0_cleaned,GVN_ideal,11,11
Orai1WT-START-Fr0_cleaned,GVO_ideal,11,11
Orai1WT-START-Fr0_cleaned,GVQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,GZB_ideal,11,11
Orai1WT-START-Fr0_cleaned,H11_ideal,11,11
Orai1WT-START-Fr0_cleaned,H3P_ideal,11,11
Orai1WT-START-Fr0_cleaned,HAI_ideal,11,11
Orai1WT-START-Fr0_cleaned,HBA_ideal,11,11
Orai1WT-START-Fr0_cleaned,HC4_ideal,11,11
Orai1WT-START-Fr0_cleaned,HCI_ideal,11,11
Orai1WT-START-Fr0_cleaned,HFA_ideal,11,11
Orai1WT-START-Fr0_cleaned,HFT_ideal,11,11
Orai1WT-START-Fr0_cleaned,HG0_ideal,11,11
Orai1WT-START-Fr0_cleaned,HGB_ideal,11,11
Orai1WT-START-Fr0_cleaned,HHH_ideal,11,11
Orai1WT-START-Fr0_cleaned,HLT_ideal,11,11
Orai1WT-START-Fr0_cleaned,HPH_ideal,11,11
Orai1WT-START-Fr0_cleaned,HPP_ideal,11,11
Orai1WT-START-Fr0_cleaned,HPQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,HPS_ideal,11,11
Orai1WT-START-Fr0_cleaned,HQE_ideal,11,11
Orai1WT-START-Fr0_cleaned,HQQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,HS6_ideal,11,11
Orai1WT-START-Fr0_cleaned,HS7_ideal,11,11
Orai1WT-START-Fr0_cleaned,HXP_ideal,11,11
Orai1WT-START-Fr0_cleaned,HY1_ideal,11,11
Orai1WT-START-Fr0_cleaned,I15_ideal,11,11
Orai1WT-START-Fr0_cleaned,IBO_ideal,11,11
Orai1WT-START-Fr0_cleaned,IBP_ideal,11,11
Orai1WT-START-Fr0_cleaned,IC1_ideal,11,11
Orai1WT-START-Fr0_cleaned,IET_ideal,11,11
Orai1WT-START-Fr0_cleaned,IFP_ideal,11,11
Orai1WT-START-Fr0_cleaned,IGL_ideal,11,11
Orai1WT-START-Fr0_cleaned,ILW_ideal,11,11
Orai1WT-START-Fr0_cleaned,INV_ideal,11,11
Orai1WT-START-Fr0_cleaned,IOE_ideal,11,11
Orai1WT-START-Fr0_cleaned,IOF_ideal,11,11
Orai1WT-START-Fr0_cleaned,IOL_ideal,11,11
Orai1WT-START-Fr0_cleaned,IOY_ideal,11,11
Orai1WT-START-Fr0_cleaned,IPA_ideal,11,11
Orai1WT-START-Fr0_cleaned,IPH_ideal,11,11
Orai1WT-START-Fr0_cleaned,IS2_ideal,11,11
Orai1WT-START-Fr0_cleaned,ISA_ideal,11,11
Orai1WT-START-Fr0_cleaned,ISO_ideal,11,11
Orai1WT-START-Fr0_cleaned,ISP_ideal,11,11
Orai1WT-START-Fr0_cleaned,IXX_ideal,11,11
Orai1WT-START-Fr0_cleaned,J5Z_ideal,11,11
Orai1WT-START-Fr0_cleaned,JAL_ideal,11,11
Orai1WT-START-Fr0_cleaned,JBC_ideal,11,11
Orai1WT-START-Fr0_cleaned,K94_ideal,11,11
Orai1WT-START-Fr0_cleaned,KZF_ideal,11,11
Orai1WT-START-Fr0_cleaned,L02_ideal,11,11
Orai1WT-START-Fr0_cleaned,LAZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,LCO_ideal,11,11
Orai1WT-START-Fr0_cleaned,LCP_ideal,11,11
Orai1WT-START-Fr0_cleaned,LJ1_ideal,11,11
Orai1WT-START-Fr0_cleaned,LJ2_ideal,11,11
Orai1WT-START-Fr0_cleaned,LJ3_ideal,11,11
Orai1WT-START-Fr0_cleaned,LJ4_ideal,11,11
Orai1WT-START-Fr0_cleaned,LJ5_ideal,11,11
Orai1WT-START-Fr0_cleaned,LL2_ideal,11,11
Orai1WT-START-Fr0_cleaned,LZ4_ideal,11,11
Orai1WT-START-Fr0_cleaned,LZ8_ideal,11,11
Orai1WT-START-Fr0_cleaned,LZE_ideal,11,11
Orai1WT-START-Fr0_cleaned,LZJ_ideal,11,11
Orai1WT-START-Fr0_cleaned,LZK_ideal,11,11
Orai1WT-START-Fr0_cleaned,M0N_ideal,11,11
Orai1WT-START-Fr0_cleaned,M25_ideal,11,11
Orai1WT-START-Fr0_cleaned,M28_ideal,11,11
Orai1WT-START-Fr0_cleaned,MAE_ideal,11,11
Orai1WT-START-Fr0_cleaned,MAH_ideal,11,11
Orai1WT-START-Fr0_cleaned,MAK_ideal,11,11
Orai1WT-START-Fr0_cleaned,MBN_ideal,11,11
Orai1WT-START-Fr0_cleaned,MBO_ideal,11,11
Orai1WT-START-Fr0_cleaned,MBT_ideal,11,11
Orai1WT-START-Fr0_cleaned,MD7_ideal,11,11
Orai1WT-START-Fr0_cleaned,MDD_ideal,11,11
Orai1WT-START-Fr0_cleaned,MDN_ideal,11,11
Orai1WT-START-Fr0_cleaned,MES_ideal,11,11
Orai1WT-START-Fr0_cleaned,MF3_ideal,11,11
Orai1WT-START-Fr0_cleaned,MFG_ideal,11,11
Orai1WT-START-Fr0_cleaned,MGR_ideal,11,11
Orai1WT-START-Fr0_cleaned,MLA_ideal,11,11
Orai1WT-START-Fr0_cleaned,MLI_ideal,11,11
Orai1WT-START-Fr0_cleaned,MM3_ideal,11,11
Orai1WT-START-Fr0_cleaned,MNN_ideal,11,11
Orai1WT-START-Fr0_cleaned,MNY_ideal,11,11
Orai1WT-START-Fr0_cleaned,MOO_ideal,11,11
Orai1WT-START-Fr0_cleaned,MOS_ideal,11,11
Orai1WT-START-Fr0_cleaned,MPB_ideal,11,11
Orai1WT-START-Fr0_cleaned,MPO_ideal,11,11
Orai1WT-START-Fr0_cleaned,MPX_ideal,11,11
Orai1WT-START-Fr0_cleaned,MR4_ideal,11,11
Orai1WT-START-Fr0_cleaned,MR5_ideal,11,11
Orai1WT-START-Fr0_cleaned,MR6_ideal,11,11
Orai1WT-START-Fr0_cleaned,MRE_ideal,11,11
Orai1WT-START-Fr0_cleaned,MSB_ideal,11,11
Orai1WT-START-Fr0_cleaned,MSR_ideal,11,11
Orai1WT-START-Fr0_cleaned,MTN_ideal,11,11
Orai1WT-START-Fr0_cleaned,MXT_ideal,11,11
Orai1WT-START-Fr0_cleaned,N2P_ideal,11,11
Orai1WT-START-Fr0_cleaned,N4E_ideal,11,11
Orai1WT-START-Fr0_cleaned,N5B_ideal,11,11
Orai1WT-START-Fr0_cleaned,N6W_ideal,11,11
Orai1WT-START-Fr0_cleaned,NAF_ideal,11,11
Orai1WT-START-Fr0_cleaned,NBU_ideal,11,11
Orai1WT-START-Fr0_cleaned,NDD_ideal,11,11
Orai1WT-START-Fr0_cleaned,NEN_ideal,11,11
Orai1WT-START-Fr0_cleaned,NEQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,NET_ideal,11,11
Orai1WT-START-Fr0_cleaned,NFA_ideal,11,11
Orai1WT-START-Fr0_cleaned,NHE_ideal,11,11
Orai1WT-START-Fr0_cleaned,NIN_ideal,11,11
Orai1WT-START-Fr0_cleaned,NIZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,NNB_ideal,11,11
Orai1WT-START-Fr0_cleaned,NNC_ideal,11,11
Orai1WT-START-Fr0_cleaned,NNI_ideal,11,11
Orai1WT-START-Fr0_cleaned,NO3_ideal,11,11
Orai1WT-START-Fr0_cleaned,NPO_ideal,11,11
Orai1WT-START-Fr0_cleaned,NR2_ideal,11,11
Orai1WT-START-Fr0_cleaned,NTD_ideal,11,11
Orai1WT-START-Fr0_cleaned,NYL_ideal,11,11
Orai1WT-START-Fr0_cleaned,ODS_ideal,11,11
Orai1WT-START-Fr0_cleaned,OMO_ideal,11,11
Orai1WT-START-Fr0_cleaned,OPP_ideal,11,11
Orai1WT-START-Fr0_cleaned,OSP_ideal,11,11
Orai1WT-START-Fr0_cleaned,OX3_ideal,11,11
Orai1WT-START-Fr0_cleaned,OX5_ideal,11,11
Orai1WT-START-Fr0_cleaned,OX6_ideal,11,11
Orai1WT-START-Fr0_cleaned,OX7_ideal,11,11
Orai1WT-START-Fr0_cleaned,OXC_ideal,11,11
Orai1WT-START-Fr0_cleaned,OXD_ideal,11,11
Orai1WT-START-Fr0_cleaned,P2Z_ideal,11,11
Orai1WT-START-Fr0_cleaned,PAB_ideal,11,11
Orai1WT-START-Fr0_cleaned,PAC_ideal,11,11
Orai1WT-START-Fr0_cleaned,PB2_ideal,11,11
Orai1WT-START-Fr0_cleaned,PBA_ideal,11,11
Orai1WT-START-Fr0_cleaned,PBC_ideal,11,11
Orai1WT-START-Fr0_cleaned,PBN_ideal,11,11
Orai1WT-START-Fr0_cleaned,PBR_ideal,11,11
Orai1WT-START-Fr0_cleaned,PCB_ideal,11,11
Orai1WT-START-Fr0_cleaned,PCQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,PCR_ideal,11,11
Orai1WT-START-Fr0_cleaned,PCS_ideal,11,11
Orai1WT-START-Fr0_cleaned,PC_ideal,11,11
Orai1WT-START-Fr0_cleaned,PDC_ideal,11,11
Orai1WT-START-Fr0_cleaned,PDO_ideal,11,11
Orai1WT-START-Fr0_cleaned,PEA_ideal,11,11
Orai1WT-START-Fr0_cleaned,PEL_ideal,11,11
Orai1WT-START-Fr0_cleaned,PFB_ideal,11,11
Orai1WT-START-Fr0_cleaned,PFL_ideal,11,11
Orai1WT-START-Fr0_cleaned,PH3_ideal,11,11
Orai1WT-START-Fr0_cleaned,PHB_ideal,11,11
Orai1WT-START-Fr0_cleaned,PHE_ideal,11,11
Orai1WT-START-Fr0_cleaned,PHI_ideal,11,11
Orai1WT-START-Fr0_cleaned,PHJ_ideal,11,11
Orai1WT-START-Fr0_cleaned,PHK_ideal,11,11
Orai1WT-START-Fr0_cleaned,PHL_ideal,11,11
Orai1WT-START-Fr0_cleaned,PHN_ideal,11,11
Orai1WT-START-Fr0_cleaned,PHT_ideal,11,11
Orai1WT-START-Fr0_cleaned,PIH_ideal,11,11
Orai1WT-START-Fr0_cleaned,PIM_ideal,11,11
Orai1WT-START-Fr0_cleaned,PIT_ideal,11,11
Orai1WT-START-Fr0_cleaned,PIU_ideal,11,11
Orai1WT-START-Fr0_cleaned,PLU_ideal,11,11
Orai1WT-START-Fr0_cleaned,PMA_ideal,11,11
Orai1WT-START-Fr0_cleaned,PMB_ideal,11,11
Orai1WT-START-Fr0_cleaned,PMS_ideal,11,11
Orai1WT-START-Fr0_cleaned,PN6_ideal,11,11
Orai1WT-START-Fr0_cleaned,PO4_ideal,11,11
Orai1WT-START-Fr0_cleaned,PP1_ideal,11,11
Orai1WT-START-Fr0_cleaned,PP2_ideal,11,11
Orai1WT-START-Fr0_cleaned,PPK_ideal,11,11
Orai1WT-START-Fr0_cleaned,PPT_ideal,11,11
Orai1WT-START-Fr0_cleaned,PPV_ideal,11,11
Orai1WT-START-Fr0_cleaned,PPY_ideal,11,11
Orai1WT-START-Fr0_cleaned,PRA_ideal,11,11
Orai1WT-START-Fr0_cleaned,PRL_ideal,11,11
Orai1WT-START-Fr0_cleaned,PS5_ideal,11,11
Orai1WT-START-Fr0_cleaned,PS9_ideal,11,11
Orai1WT-START-Fr0_cleaned,PSY_ideal,11,11
Orai1WT-START-Fr0_cleaned,PTD_ideal,11,11
Orai1WT-START-Fr0_cleaned,PTU_ideal,11,11
Orai1WT-START-Fr0_cleaned,PUT_ideal,11,11
Orai1WT-START-Fr0_cleaned,PYE_ideal,11,11
Orai1WT-START-Fr0_cleaned,PYU_ideal,11,11
Orai1WT-START-Fr0_cleaned,PZE_ideal,11,11
Orai1WT-START-Fr0_cleaned,QA9_ideal,11,11
Orai1WT-START-Fr0_cleaned,R1F_ideal,11,11
Orai1WT-START-Fr0_cleaned,RCO_ideal,11,11
Orai1WT-START-Fr0_cleaned,RCX_ideal,11,11
Orai1WT-START-Fr0_cleaned,RE2_ideal,11,11
Orai1WT-START-Fr0_cleaned,RF1_ideal,11,11
Orai1WT-START-Fr0_cleaned,RF2_ideal,11,11
Orai1WT-START-Fr0_cleaned,RIS_ideal,11,11
Orai1WT-START-Fr0_cleaned,RJ6_ideal,11,11
Orai1WT-START-Fr0_cleaned,RMN_ideal,11,11
Orai1WT-START-Fr0_cleaned,RNO_ideal,11,11
Orai1WT-START-Fr0_cleaned,ROK_ideal,11,11
Orai1WT-START-Fr0_cleaned,RSO_ideal,11,11
Orai1WT-START-Fr0_cleaned,S3V_ideal,11,11
Orai1WT-START-Fr0_cleaned,SAN_ideal,11,11
Orai1WT-START-Fr0_cleaned,SBE_ideal,11,11
Orai1WT-START-Fr0_cleaned,SBN_ideal,11,11
Orai1WT-START-Fr0_cleaned,SBO_ideal,11,11
Orai1WT-START-Fr0_cleaned,SBZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,SE4_ideal,11,11
Orai1WT-START-Fr0_cleaned,SFY_ideal,11,11
Orai1WT-START-Fr0_cleaned,SIF_ideal,11,11
Orai1WT-START-Fr0_cleaned,SIN_ideal,11,11
Orai1WT-START-Fr0_cleaned,SMN_ideal,11,11
Orai1WT-START-Fr0_cleaned,SNO_ideal,11,11
Orai1WT-START-Fr0_cleaned,SO2_ideal,11,11
Orai1WT-START-Fr0_cleaned,SO4_ideal,11,11
Orai1WT-START-Fr0_cleaned,SS2_ideal,11,11
Orai1WT-START-Fr0_cleaned,STC_ideal,11,11
Orai1WT-START-Fr0_cleaned,STF_ideal,11,11
Orai1WT-START-Fr0_cleaned,STL_ideal,11,11
Orai1WT-START-Fr0_cleaned,SVA_ideal,11,11
Orai1WT-START-Fr0_cleaned,SXX_ideal,11,11
Orai1WT-START-Fr0_cleaned,SYR_ideal,11,11
Orai1WT-START-Fr0_cleaned,T13_ideal,11,11
Orai1WT-START-Fr0_cleaned,T2D_ideal,11,11
Orai1WT-START-Fr0_cleaned,T2M_ideal,11,11
Orai1WT-START-Fr0_cleaned,TAR_ideal,11,11
Orai1WT-START-Fr0_cleaned,TAS_ideal,11,11
Orai1WT-START-Fr0_cleaned,TBF_ideal,11,11
Orai1WT-START-Fr0_cleaned,TBP_ideal,11,11
Orai1WT-START-Fr0_cleaned,TBU_ideal,11,11
Orai1WT-START-Fr0_cleaned,TCA_ideal,11,11
Orai1WT-START-Fr0_cleaned,TCO_ideal,11,11
Orai1WT-START-Fr0_cleaned,TCV_ideal,11,11
Orai1WT-START-Fr0_cleaned,TCZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,TF4_ideal,11,11
Orai1WT-START-Fr0_cleaned,TF9_ideal,11,11
Orai1WT-START-Fr0_cleaned,TFL_ideal,11,11
Orai1WT-START-Fr0_cleaned,TFM_ideal,11,11
Orai1WT-START-Fr0_cleaned,TFQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,TIK_ideal,11,11
Orai1WT-START-Fr0_cleaned,TLA_ideal,11,11
Orai1WT-START-Fr0_cleaned,TMA_ideal,11,11
Orai1WT-START-Fr0_cleaned,TMM_ideal,11,11
Orai1WT-START-Fr0_cleaned,TNE_ideal,11,11
Orai1WT-START-Fr0_cleaned,TNF_ideal,11,11
Orai1WT-START-Fr0_cleaned,TNL_ideal,11,11
Orai1WT-START-Fr0_cleaned,TP0_ideal,11,11
Orai1WT-START-Fr0_cleaned,TPA_ideal,11,11
Orai1WT-START-Fr0_cleaned,TPB_ideal,11,11
Orai1WT-START-Fr0_cleaned,TPR_ideal,11,11
Orai1WT-START-Fr0_cleaned,TQ5_ideal,11,11
Orai1WT-START-Fr0_cleaned,TRI_ideal,11,11
Orai1WT-START-Fr0_cleaned,TRS_ideal,11,11
Orai1WT-START-Fr0_cleaned,TSU_ideal,11,11
Orai1WT-START-Fr0_cleaned,TTN_ideal,11,11
Orai1WT-START-Fr0_cleaned,TYB_ideal,11,11
Orai1WT-START-Fr0_cleaned,TYC_ideal,11,11
Orai1WT-START-Fr0_cleaned,TYI_ideal,11,11
Orai1WT-START-Fr0_cleaned,TYL_ideal,11,11
Orai1WT-START-Fr0_cleaned,TYR_ideal,11,11
Orai1WT-START-Fr0_cleaned,TYZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,U32_ideal,11,11
Orai1WT-START-Fr0_cleaned,U55_ideal,11,11
Orai1WT-START-Fr0_cleaned,UA5_ideal,11,11
Orai1WT-START-Fr0_cleaned,UAS_ideal,11,11
Orai1WT-START-Fr0_cleaned,UN3_ideal,11,11
Orai1WT-START-Fr0_cleaned,UQA_ideal,11,11
Orai1WT-START-Fr0_cleaned,URE_ideal,11,11
Orai1WT-START-Fr0_cleaned,URS_ideal,11,11
Orai1WT-START-Fr0_cleaned,V35_ideal,11,11
Orai1WT-START-Fr0_cleaned,V36_ideal,11,11
Orai1WT-START-Fr0_cleaned,V4O_ideal,11,11
Orai1WT-START-Fr0_cleaned,VES_ideal,11,11
Orai1WT-START-Fr0_cleaned,VII_ideal,11,11
Orai1WT-START-Fr0_cleaned,VSO_ideal,11,11
Orai1WT-START-Fr0_cleaned,VVM_ideal,11,11
Orai1WT-START-Fr0_cleaned,W1P_ideal,11,11
Orai1WT-START-Fr0_cleaned,WSK_ideal,11,11
Orai1WT-START-Fr0_cleaned,WWZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,WYB_ideal,11,11
Orai1WT-START-Fr0_cleaned,XB2_ideal,11,11
Orai1WT-START-Fr0_cleaned,XP1_ideal,11,11
Orai1WT-START-Fr0_cleaned,XQZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,XZ5_ideal,11,11
Orai1WT-START-Fr0_cleaned,YAN_ideal,11,11
Orai1WT-START-Fr0_cleaned,YPQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,YRL_ideal,11,11
Orai1WT-START-Fr0_cleaned,YTT_ideal,11,11
Orai1WT-START-Fr0_cleaned,YTZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,ZHZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,ZOL_ideal,11,11
Orai1WT-START-Fr0_cleaned,ZYS_ideal,11,11
Orai1WT-START-Fr0_cleaned,ZYX_ideal,11,11
