Protein,Ligand,Diffdock,Total
Orai1WT-START-Fr0_cleaned,RR6_ideal,11,11
Orai1WT-START-Fr0_cleaned,RRX_ideal,11,11
Orai1WT-START-Fr0_cleaned,RX5_ideal,11,11
Orai1WT-START-Fr0_cleaned,RXD_ideal,11,11
Orai1WT-START-Fr0_cleaned,RYO_ideal,11,11
Orai1WT-START-Fr0_cleaned,RYW_ideal,11,11
Orai1WT-START-Fr0_cleaned,S1H_ideal,11,11
Orai1WT-START-Fr0_cleaned,S4R_ideal,11,11
Orai1WT-START-Fr0_cleaned,SAE_ideal,11,11
Orai1WT-START-Fr0_cleaned,SCA_ideal,11,11
Orai1WT-START-Fr0_cleaned,SCO_ideal,11,11
Orai1WT-START-Fr0_cleaned,SDZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,SEI_ideal,11,11
Orai1WT-START-Fr0_cleaned,SFA_ideal,11,11
Orai1WT-START-Fr0_cleaned,SNA_ideal,11,11
Orai1WT-START-Fr0_cleaned,SND_ideal,11,11
Orai1WT-START-Fr0_cleaned,SPF_ideal,11,11
Orai1WT-START-Fr0_cleaned,SPR_ideal,11,11
Orai1WT-START-Fr0_cleaned,SPX_ideal,11,11
Orai1WT-START-Fr0_cleaned,SQL_ideal,11,11
Orai1WT-START-Fr0_cleaned,SQS_ideal,11,11
Orai1WT-START-Fr0_cleaned,SS4_ideal,11,11
Orai1WT-START-Fr0_cleaned,STE_ideal,11,11
Orai1WT-START-Fr0_cleaned,STI_ideal,11,11
Orai1WT-START-Fr0_cleaned,SUD_ideal,11,11
Orai1WT-START-Fr0_cleaned,SXH_ideal,11,11
Orai1WT-START-Fr0_cleaned,SXO_ideal,11,11
Orai1WT-START-Fr0_cleaned,T3X_ideal,11,11
Orai1WT-START-Fr0_cleaned,T4T_ideal,11,11
Orai1WT-START-Fr0_cleaned,T57_ideal,11,11
Orai1WT-START-Fr0_cleaned,T5A_ideal,11,11
Orai1WT-START-Fr0_cleaned,T87_ideal,11,11
Orai1WT-START-Fr0_cleaned,TAP_ideal,11,11
Orai1WT-START-Fr0_cleaned,TCH_ideal,11,11
Orai1WT-START-Fr0_cleaned,TD2_ideal,11,11
Orai1WT-START-Fr0_cleaned,TDT_ideal,11,11
Orai1WT-START-Fr0_cleaned,TEL_ideal,11,11
Orai1WT-START-Fr0_cleaned,TF3_ideal,11,11
Orai1WT-START-Fr0_cleaned,TGF_ideal,11,11
Orai1WT-START-Fr0_cleaned,THT_ideal,11,11
Orai1WT-START-Fr0_cleaned,TR1_ideal,11,11
Orai1WT-START-Fr0_cleaned,TS4_ideal,11,11
Orai1WT-START-Fr0_cleaned,TS5_ideal,11,11
Orai1WT-START-Fr0_cleaned,TUD_ideal,11,11
Orai1WT-START-Fr0_cleaned,TUI_ideal,11,11
Orai1WT-START-Fr0_cleaned,TUX_ideal,11,11
Orai1WT-START-Fr0_cleaned,TYK_ideal,11,11
Orai1WT-START-Fr0_cleaned,TZ4_ideal,11,11
Orai1WT-START-Fr0_cleaned,TZ5_ideal,11,11
Orai1WT-START-Fr0_cleaned,U04_ideal,11,11
Orai1WT-START-Fr0_cleaned,UAG_ideal,11,11
Orai1WT-START-Fr0_cleaned,UDH_ideal,11,11
Orai1WT-START-Fr0_cleaned,UK4_ideal,11,11
Orai1WT-START-Fr0_cleaned,UKA_ideal,11,11
Orai1WT-START-Fr0_cleaned,ULA_ideal,11,11
Orai1WT-START-Fr0_cleaned,UMA_ideal,11,11
Orai1WT-START-Fr0_cleaned,UMG_ideal,11,11
Orai1WT-START-Fr0_cleaned,UMQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,UP5_ideal,11,11
Orai1WT-START-Fr0_cleaned,UR2_ideal,11,11
Orai1WT-START-Fr0_cleaned,V6G_ideal,11,11
Orai1WT-START-Fr0_cleaned,VCA_ideal,11,11
Orai1WT-START-Fr0_cleaned,VIV_ideal,11,11
Orai1WT-START-Fr0_cleaned,VS2_ideal,11,11
Orai1WT-START-Fr0_cleaned,VTQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,VXI_ideal,11,11
Orai1WT-START-Fr0_cleaned,W35_ideal,11,11
Orai1WT-START-Fr0_cleaned,W42_ideal,11,11
Orai1WT-START-Fr0_cleaned,W43_ideal,11,11
Orai1WT-START-Fr0_cleaned,W56_ideal,11,11
Orai1WT-START-Fr0_cleaned,W59_ideal,11,11
Orai1WT-START-Fr0_cleaned,W71_ideal,11,11
Orai1WT-START-Fr0_cleaned,W8R_ideal,11,11
Orai1WT-START-Fr0_cleaned,WVN_ideal,11,11
Orai1WT-START-Fr0_cleaned,X2N_ideal,11,11
Orai1WT-START-Fr0_cleaned,X4U_ideal,11,11
Orai1WT-START-Fr0_cleaned,XAT_ideal,11,11
Orai1WT-START-Fr0_cleaned,XB7_ideal,11,11
Orai1WT-START-Fr0_cleaned,XC9_ideal,11,11
Orai1WT-START-Fr0_cleaned,XIN_ideal,11,11
Orai1WT-START-Fr0_cleaned,XMJ_ideal,11,11
Orai1WT-START-Fr0_cleaned,XNH_ideal,11,11
Orai1WT-START-Fr0_cleaned,XR1_ideal,11,11
Orai1WT-START-Fr0_cleaned,Y9J_ideal,11,11
Orai1WT-START-Fr0_cleaned,YG7_ideal,11,11
Orai1WT-START-Fr0_cleaned,YHR_ideal,11,11
Orai1WT-START-Fr0_cleaned,YIS_ideal,11,11
Orai1WT-START-Fr0_cleaned,YKQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,YMA_ideal,11,11
Orai1WT-START-Fr0_cleaned,Z6V_ideal,11,11
Orai1WT-START-Fr0_cleaned,ZIY_ideal,11,11
