mol_pred_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,mol_true_loaded,mol_cond_loaded,passes_valence_checks,passes_kekulization,no_radicals_before_sanitization,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,num_h_added,mol_pred_energy,ensemble_avg_energy,energy_ratio,docking_method,protein,ligand,pose_file,pose_name,file_format,protein_file_used,posebusters_mode,diffdock_confidence
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9446606969568009,1.0351151679727113,0,0,44,1.0422129774475977,0,304,0.9787531621105041,0,30,44,304,2,2,0.0029382339849839483,2,0,0.005587012929064935,0,0,,11,175.29613730104992,79.43556499029889,2.206771454605479,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model7.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose7,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.944724591313822,1.0351635271382114,0,0,44,1.042459967426675,0,304,0.9830762232014482,0,30,44,304,2,2,0.0033012659272910845,2,0,0.005317550037287543,0,0,,11,166.32188685770535,79.43556499029889,2.0937962344450813,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model8.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose8,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9453416904174737,1.0353555830938166,0,0,44,1.0421798905968558,0,304,0.9833529710825057,0,30,44,304,2,2,0.0019344596289199202,2,0,0.005768268504086512,0,0,,11,171.5810286653511,79.42508439348191,2.160287646851176,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model9.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose9,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9446410175961344,1.0349111108837974,0,0,44,1.0427635578284637,0,304,0.9831409219187944,0,30,44,304,2,2,0.0032654812136882257,2,0,0.005347620583552968,0,0,,11,164.16064958662847,79.42508439348191,2.066861506540627,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model10.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose10,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9450092695404293,1.035268388129661,0,0,44,1.042319430834488,0,304,0.9831283694254669,0,30,44,304,2,2,0.00312105880689852,2,0,0.0053258649759458715,0,0,,11,165.51786840057457,79.42508439348191,2.083949543957399,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model11.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose11,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.944416984122138,1.0344389897357893,0,0,44,1.0425984835813256,0,304,0.9831863601648726,0,30,44,304,2,2,0.002116432352638015,2,0,0.00569286121980146,0,0,,11,179.63636988990336,79.42508439348191,2.261708265866764,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model12.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose12,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9448676698466796,1.0352328017817969,0,0,44,1.0420224554237292,0,304,0.9834419578814338,0,30,44,304,2,2,0.0020528799613890223,2,0,0.0056174853153161805,0,0,,11,168.12151223583203,79.42508439348191,2.116730671672148,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model13.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose13,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9442424830621786,1.0353202713763108,0,0,44,1.0422193643171531,0,304,0.9831459340780114,0,30,44,304,2,2,0.0020083686452083667,2,0,0.005546112040293513,0,0,,11,163.31200955364866,79.42508439348191,2.0561767205002934,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model14.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose14,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9447403820288601,1.035370522304066,0,0,44,1.042422080847544,0,304,0.983146417706058,0,30,44,304,2,2,0.001995470406470287,2,0,0.005226976862666967,0,0,,11,164.48162291033069,79.42508439348191,2.07090271500963,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model15.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose15,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9447391673678422,1.0350632744451143,0,0,44,1.0427681732164666,0,304,0.9829891601034313,0,30,44,304,2,2,0.003186617187864782,2,0,0.00530531688636438,0,0,,11,168.639012542204,79.43556499029889,2.122966111751067,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model16.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose16,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9444636418946822,1.0353705223040655,0,0,44,1.0425328167946306,0,304,0.9831622893671992,0,30,44,304,2,2,0.001967902469885476,2,0,0.0054891218873472465,0,0,,11,170.47339278497935,79.43556499029889,2.146058793763203,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model17.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose17,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9449162484620244,1.0346534687051068,0,0,44,1.0421680044469555,0,304,0.9783393834548157,0,30,44,304,2,2,0.00209935965645669,2,0,0.005290014233117479,0,0,,11,166.76933413277303,79.43556499029889,2.0994290674855756,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model18.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose18,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9451484197515633,1.0356554125363064,0,0,44,1.042392801848369,0,304,0.9832783513454627,0,30,44,304,2,2,0.0018590775825582408,2,0,0.005728377168557988,0,0,,11,174.27231042122867,79.43556499029889,2.193882682681388,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model19.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose19,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9442556082188034,1.035130654018797,0,0,44,1.0422311623965275,0,304,0.9831576509996521,0,30,44,304,2,2,0.0031754618179906653,2,0,0.005662119618082659,0,0,,11,174.7102505911826,79.43556499029889,2.199395832490386,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model20.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose20,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9443853916132026,1.0348132796362512,0,0,44,1.0426779109160629,0,304,0.9831395369755576,0,30,44,304,2,2,0.0029414505338636924,2,0,0.005847199419277918,0,0,,11,173.02232985337145,79.43556499029889,2.178146902769583,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model21.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose21,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9447981980869978,1.0348825777252706,0,0,44,1.0422246867409835,0,304,0.9833231238671929,0,30,44,304,2,2,0.002014246947372346,2,0,0.005117901695088221,0,0,,11,161.75768068025624,79.43556499029889,2.0363382661155742,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model22.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose22,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9443134539574575,1.0355964855239,0,0,44,1.042352433787217,0,304,0.9449605643952694,0,30,44,304,2,2,0.0020441008826358126,2,0,0.00564687152381631,0,0,,11,164.69033465569268,79.43556499029889,2.0732569180543448,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model23.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose23,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9570291389072019,1.1276856001886113,0,0,44,1.0522475395533835,0,304,0.9839873322263627,0,30,44,304,2,2,0.0016793917210805183,2,0,0.00570434438023852,0,0,,9,151.70356749765628,89.62598770645288,1.6926292404667576,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model24.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose24,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9446050591868429,1.0345719230052812,0,0,44,1.0425150697875218,0,304,0.9529894370807581,0,30,44,304,2,2,0.003531720328331657,2,0,0.0053133966370881875,0,0,,11,173.33026604078069,79.43556499029889,2.1820234558909317,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model25.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose25,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9444726329713783,1.0353479775948853,0,0,44,1.0425483456956943,0,304,0.9653995846075645,0,30,44,304,2,2,0.0030719226731343186,2,0,0.005777210835509795,0,0,,11,168.47388476882352,79.42508439348191,2.1211672112828057,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model26.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose26,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9443564713900262,1.0355204457142777,0,0,44,1.042500162555752,0,304,0.9831832386882934,0,30,44,304,2,2,0.0018677200015454973,2,0,0.005487029764274696,0,0,,11,167.6967839198752,79.43556499029889,2.1111045655728042,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model27.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose27,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9441717499105875,1.035259695394237,0,0,44,1.0426484465995842,0,304,0.9647345744646733,0,30,44,304,2,2,0.0019380456606123482,2,0,0.005246776568837766,0,0,,11,168.7307167676465,79.43556499029889,2.1241205597046213,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model28.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose28,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9443870927752203,1.0349858368567217,0,0,44,1.0424276705764295,0,304,0.9831458681287139,0,30,44,304,2,2,0.002824755370556184,2,0,0.005333248134193861,0,0,,11,163.27447115805583,79.43556499029889,2.055432867859577,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model29.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose29,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9440681928525766,1.0347706114457327,0,0,44,1.0422765819234359,0,304,0.983107770678439,0,30,44,304,2,2,0.0018664341091499564,2,0,0.005475787187070537,0,0,,11,159.08412333319092,79.43556499029889,2.002681334898533,autodock,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model30.sdf,Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_pose30,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9448953599634959,1.0357064617996519,0,0,44,1.0422610574287847,0,304,0.9733124086053037,0,30,44,304,2,2,0.0019650127889713886,2,0,0.005334797830293554,0,0,,11,168.00146375187234,79.43556499029889,2.114940125023214,autodock,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__gsk7975a-deprot-OPT_vina_out_model1.sdf,Orai1WT-START-Fr0__gsk7975a-deprot-OPT_pose1,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9446230385625886,1.034495807885991,0,0,44,1.04225742029785,0,304,0.9831903389340337,0,30,44,304,2,2,0.0018859139010229725,2,0,0.005245546128480371,0,0,,11,168.76249895921802,79.43556499029889,2.1245206599818136,autodock,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__gsk7975a-deprot-OPT_vina_out_model2.sdf,Orai1WT-START-Fr0__gsk7975a-deprot-OPT_pose2,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9451889710188808,1.03522954190251,0,0,44,1.0420863133325575,0,304,0.9833491468212789,0,30,44,304,2,2,0.0018502189473680365,2,0,0.005357708208705633,0,0,,11,163.20226926422325,79.42508439348191,2.054795037493427,autodock,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__gsk7975a-deprot-OPT_vina_out_model3.sdf,Orai1WT-START-Fr0__gsk7975a-deprot-OPT_pose3,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.944634457718139,1.0350361040212508,0,0,44,1.0421807776288823,0,304,0.9446261283558318,0,30,44,304,2,2,0.003054135400538019,2,0,0.005247438124599672,0,0,,11,169.4773769912205,79.43556499029889,2.1335201305853118,autodock,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__gsk7975a-deprot-OPT_vina_out_model4.sdf,Orai1WT-START-Fr0__gsk7975a-deprot-OPT_pose4,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9445848927230769,1.0351686889381635,0,0,44,1.0423744363875864,0,304,0.9831714561240129,0,30,44,304,2,2,0.003101663231898059,2,0,0.005311172312580572,0,0,,11,170.00057316494323,79.42508439348191,2.140388952219917,autodock,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__gsk7975a-deprot-OPT_vina_out_model5.sdf,Orai1WT-START-Fr0__gsk7975a-deprot-OPT_pose5,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9447041844603664,1.0351637988125348,0,0,44,1.0424927090269003,0,304,0.9830935249744653,0,30,44,304,2,2,0.002111886843808812,2,0,0.00526870512316655,0,0,,11,177.81563299481707,79.43556499029889,2.238488931456998,autodock,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__gsk7975a-deprot-OPT_vina_out_model6.sdf,Orai1WT-START-Fr0__gsk7975a-deprot-OPT_pose6,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9442641151673208,1.035146139833206,0,0,44,1.042333004491869,0,304,0.9831567936686573,0,30,44,304,2,2,0.0019014030178861488,2,0,0.005407891543540044,0,0,,11,166.03310666848185,79.43556499029889,2.090160832729757,autodock,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__gsk7975a-deprot-OPT_vina_out_model7.sdf,Orai1WT-START-Fr0__gsk7975a-deprot-OPT_pose7,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.944261684618421,1.0346743977315913,0,0,44,1.0423833972688934,0,304,0.9831309634740037,0,30,44,304,2,2,0.0031064674858299135,2,0,0.005191551462792183,0,0,,11,165.17528428422858,79.43556499029889,2.079361861458412,autodock,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__gsk7975a-deprot-OPT_vina_out_model8.sdf,Orai1WT-START-Fr0__gsk7975a-deprot-OPT_pose8,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9441598389960999,1.0350306698508869,0,0,44,1.042615167212195,0,304,0.9830985593594858,0,30,44,304,2,2,0.0023495490369460806,2,0,0.00544266735270013,0,0,,11,169.78460085754753,79.42508439348191,2.1376697570305767,autodock,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__gsk7975a-deprot-OPT_vina_out_model9.sdf,Orai1WT-START-Fr0__gsk7975a-deprot-OPT_pose9,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9445759027149424,1.0349295890810513,0,0,44,1.042014473484423,0,304,0.9832663940776978,0,30,44,304,2,2,0.0018360321688273393,2,0,0.0057079189968657655,0,0,,11,165.38199047072595,79.43556499029889,2.081964048356971,autodock,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__gsk7975a-deprot-OPT_vina_out_model10.sdf,Orai1WT-START-Fr0__gsk7975a-deprot-OPT_pose10,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9443438337035122,1.0351032136734224,0,0,44,1.0424689291084102,0,304,0.9831539578761942,0,30,44,304,2,2,0.0030700054790977803,2,0,0.005218444552892342,0,0,,11,167.4648956689891,79.43556499029889,2.1081853662077035,autodock,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__gsk7975a-deprot-OPT_vina_out_model11.sdf,Orai1WT-START-Fr0__gsk7975a-deprot-OPT_pose11,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9448720420243354,1.0355359256995877,0,0,44,1.0423456911560411,0,304,0.9831447250068547,0,30,44,304,2,2,0.0018237787967740908,2,0,0.005546496838469056,0,0,,11,168.52115494510264,79.43556499029889,2.12148242371894,autodock,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__gsk7975a-deprot-OPT_vina_out_model12.sdf,Orai1WT-START-Fr0__gsk7975a-deprot-OPT_pose12,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9446405316808063,1.0349029586330623,0,0,44,1.0422747189707904,0,304,0.9832171347555888,0,30,44,304,2,2,0.003031576437725292,2,0,0.00524322969215344,0,0,,11,170.04237940784492,79.42508439348191,2.140915312918441,autodock,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__gsk7975a-deprot-OPT_vina_out_model13.sdf,Orai1WT-START-Fr0__gsk7975a-deprot-OPT_pose13,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9445700713125635,1.035619839487516,0,0,44,1.042595998810113,0,304,0.983092733540414,0,30,44,304,2,2,0.001986134564632814,2,0,0.005240953459154589,0,0,,11,180.43719051985494,79.43556499029889,2.2714912462936585,autodock,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__gsk7975a-deprot-OPT_vina_out_model14.sdf,Orai1WT-START-Fr0__gsk7975a-deprot-OPT_pose14,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9447858092295277,1.0346165021175886,0,0,44,1.0420040970627502,0,304,0.9832249601407603,0,30,44,304,2,2,0.0019252842308545449,2,0,0.0058706406794864115,0,0,,11,166.58745002225558,79.43556499029889,2.0971393612244107,autodock,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__gsk7975a-deprot-OPT_vina_out_model15.sdf,Orai1WT-START-Fr0__gsk7975a-deprot-OPT_pose15,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9446560808472751,1.034962196859642,0,0,44,1.0426150784687085,0,304,0.9830960751465186,0,30,44,304,2,2,0.0019400106676551634,2,0,0.005602671959094531,0,0,,11,171.33986073054822,79.43556499029889,2.156966602446564,autodock,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__gsk7975a-deprot-OPT_vina_out_model16.sdf,Orai1WT-START-Fr0__gsk7975a-deprot-OPT_pose16,sdf,none,mol,
